order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_last_order,status,product_line,man_suggested_retail_price,product_code 
10246,22,133.11,3,2928.42,2019-05-05,2711,Shipped,Trucks and Buses,115,S50_1392
10259,29,105.33,2,3054.57,2019-06-15,2671,Shipped,Trucks and Buses,115,S50_1392
10271,34,98.39,3,3345.26,2019-07-20,2637,Shipped,Trucks and Buses,115,S50_1392
10282,38,113.44,12,4310.72,2019-08-20,2607,Shipped,Trucks and Buses,115,S50_1392
10292,41,121.54,6,4983.14,2019-09-08,2589,Shipped,Trucks and Buses,115,S50_1392
10305,42,109.96,3,4618.32,2019-10-13,2555,Shipped,Trucks and Buses,115,S50_1392
10314,28,121.54,12,3403.12,2019-10-22,2547,Shipped,Trucks and Buses,115,S50_1392
10325,38,136.59,4,5190.42,2019-11-05,2534,Shipped,Trucks and Buses,115,S50_1392
10336,23,136.59,8,3141.57,2019-11-20,2520,Shipped,Trucks and Buses,115,S50_1392
10350,31,71.4,8,2213.4,2019-12-02,2509,Shipped,Trucks and Buses,115,S50_1392
10359,46,106.45,2,4896.7,2019-12-15,2497,Shipped,Trucks and Buses,115,S50_1392
10371,48,56.55,10,2714.4,2020-01-23,2459,Shipped,Trucks and Buses,115,S50_1392
10383,29,106.45,13,3087.05,2020-02-22,2430,Shipped,Trucks and Buses,115,S50_1392
10395,46,123.76,4,5692.96,2020-03-17,2407,Shipped,Trucks and Buses,115,S50_1392
10412,26,133.11,3,3460.86,2020-05-03,2361,Shipped,Trucks and Buses,115,S50_1392
10425,18,105.33,2,1895.94,2020-05-31,2334,In Process,Trucks and Buses,115,S50_1392
10104,32,53.31,2,1705.92,2018-01-31,3186,Shipped,Trains,58,S50_1514
10117,21,49.21,11,1033.41,2018-04-16,3112,Shipped,Trains,58,S50_1514
10127,46,69.12,4,3179.52,2018-06-03,3065,Shipped,Trains,58,S50_1514
10142,42,49.79,14,2091.18,2018-08-08,3000,Shipped,Trains,58,S50_1514
10153,31,57.41,13,1779.71,2018-09-28,2950,Shipped,Trains,58,S50_1514
10165,38,66.78,5,2537.64,2018-10-22,2927,Shipped,Trains,58,S50_1514
10176,38,64.44,4,2448.72,2018-11-06,2913,Shipped,Trains,58,S50_1514
10185,20,48.62,15,972.4,2018-11-14,2906,Shipped,Trains,58,S50_1514
10196,46,62.09,7,2856.14,2018-11-26,2895,Shipped,Trains,58,S50_1514
10208,30,65.61,15,1968.3,2019-01-02,2859,Shipped,Trains,58,S50_1514
10220,30,68.54,4,2056.2,2019-02-12,2819,Shipped,Trains,58,S50_1514
10230,43,52.14,2,2242.02,2019-03-15,2789,Shipped,Trains,58,S50_1514
10247,49,63.85,4,3128.65,2019-05-05,2739,Shipped,Trains,58,S50_1514
10272,43,56.82,4,2443.26,2019-07-20,2664,Shipped,Trains,58,S50_1514
10282,37,66.78,7,2470.86,2019-08-20,2634,Shipped,Trains,58,S50_1514
10292,35,55.07,1,1927.45,2019-09-08,2616,Shipped,Trains,58,S50_1514
10306,34,60.34,15,2051.56,2019-10-14,2581,Shipped,Trains,58,S50_1514
10314,38,61.51,7,2337.38,2019-10-22,2574,Shipped,Trains,58,S50_1514
10325,44,134.84,7,5932.96,2019-11-05,2561,Shipped,Trains,58,S50_1514
10337,21,109.37,6,2296.77,2019-11-21,2546,Shipped,Trains,58,S50_1514
10350,44,147.52,17,6490.88,2019-12-02,2536,Shipped,Trains,58,S50_1514
10359,25,64.93,4,1623.25,2019-12-15,2524,Shipped,Trains,58,S50_1514
10372,24,58.58,9,1405.92,2020-01-26,2483,Shipped,Trains,58,S50_1514
10383,38,60.06,10,2282.28,2020-02-22,2457,Shipped,Trains,58,S50_1514
10395,45,199.49,3,8977.05,2020-03-17,2434,Shipped,Trains,58,S50_1514
10413,51,63.85,4,3256.35,2020-05-05,2386,Shipped,Trains,58,S50_1514
10108,34,82.99,14,2821.66,2018-03-03,3181,Shipped,Motorcycles,81,S50_4713
10121,44,74.85,1,3293.4,2018-05-07,3117,Shipped,Motorcycles,81,S50_4713
10135,44,96,15,4224,2018-07-02,3062,Shipped,Motorcycles,81,S50_4713
10145,38,81.36,2,3091.68,2018-08-25,3009,Shipped,Motorcycles,81,S50_4713
10169,48,80.55,10,3866.4,2018-11-04,2939,Shipped,Motorcycles,81,S50_4713
10180,21,93.56,5,1964.76,2018-11-11,2933,Shipped,Motorcycles,81,S50_4713
10190,40,66.72,2,2668.8,2018-11-19,2926,Shipped,Motorcycles,81,S50_4713
10211,40,80.55,10,3222,2019-01-15,2870,Shipped,Motorcycles,81,S50_4713
10224,50,77.29,3,3864.5,2019-02-21,2834,Shipped,Motorcycles,81,S50_4713
10237,20,68.34,3,1366.8,2019-04-05,2792,Shipped,Motorcycles,81,S50_4713
10252,48,72.41,7,3475.68,2019-05-26,2742,Shipped,Motorcycles,81,S50_4713
10264,47,89.5,5,4206.5,2019-06-30,2708,Shipped,Motorcycles,81,S50_4713
10276,21,70.78,11,1486.38,2019-08-02,2676,Shipped,Motorcycles,81,S50_4713
10285,39,78.92,2,3077.88,2019-08-27,2652,Shipped,Motorcycles,81,S50_4713
10299,44,80.55,5,3544.2,2019-09-30,2619,Shipped,Motorcycles,81,S50_4713
10309,28,88.68,1,2483.04,2019-10-15,2605,Shipped,Motorcycles,81,S50_4713
10319,45,77.29,6,3478.05,2019-11-03,2587,Shipped,Motorcycles,81,S50_4713
10331,20,182.89,5,3657.8,2019-11-17,2574,Shipped,Motorcycles,81,S50_4713
10341,38,123.22,3,4682.36,2019-11-24,2568,Shipped,Motorcycles,81,S50_4713
10356,26,151.45,4,3937.7,2019-12-09,2554,Shipped,Motorcycles,81,S50_4713
10365,44,113.28,2,4984.32,2020-01-07,2526,Shipped,Motorcycles,81,S50_4713
10375,49,110.34,8,5406.66,2020-02-03,2500,Shipped,Motorcycles,81,S50_4713
10390,22,158.69,13,3491.18,2020-03-04,2471,Shipped,Motorcycles,81,S50_4713
10403,31,68.34,3,2118.54,2020-04-08,2437,Shipped,Motorcycles,81,S50_4713
10105,41,70.67,5,2897.47,2018-02-11,3225,Shipped,Ships,66,S700_1138
10119,25,76.67,14,1916.75,2018-04-28,3150,Shipped,Ships,66,S700_1138
10129,31,60,5,1860,2018-06-12,3106,Shipped,Ships,66,S700_1138
10142,41,64,2,2624,2018-08-08,3050,Shipped,Ships,66,S700_1138
10153,43,64.67,1,2780.81,2018-09-28,3000,Shipped,Ships,66,S700_1138
10167,43,75.34,12,3239.62,2018-10-23,2976,Cancelled,Ships,66,S700_1138
10177,24,76,3,1824,2018-11-07,2962,Shipped,Ships,66,S700_1138
10185,21,54,3,1134,2018-11-14,2956,Shipped,Ships,66,S700_1138
10197,23,64.67,9,1487.41,2018-11-26,2945,Shipped,Ships,66,S700_1138
10208,38,74.67,3,2837.46,2019-01-02,2909,Shipped,Ships,66,S700_1138
10222,31,62.67,15,1942.77,2019-02-19,2862,Shipped,Ships,66,S700_1138
10233,36,70.67,3,2544.12,2019-03-29,2825,Shipped,Ships,66,S700_1138
10248,36,71.34,6,2568.24,2019-05-07,2787,Cancelled,Ships,66,S700_1138
10261,34,62,4,2108,2019-06-17,2747,Shipped,Ships,66,S700_1138
10273,21,65.34,7,1372.14,2019-07-21,2714,Shipped,Ships,66,S700_1138
10283,45,78.67,9,3540.15,2019-08-20,2685,Shipped,Ships,66,S700_1138
10295,26,75.34,4,1958.84,2019-09-10,2665,Shipped,Ships,66,S700_1138
10306,50,54,3,2700,2019-10-14,2632,Shipped,Ships,66,S700_1138
10315,41,62,2,2542,2019-10-29,2618,Shipped,Ships,66,S700_1138
10326,39,60,1,2340,2019-11-09,2608,Shipped,Ships,66,S700_1138
10339,22,128.02,5,2816.44,2019-11-23,2595,Shipped,Ships,66,S700_1138
10350,46,76.67,11,3526.82,2019-12-02,2587,Shipped,Ships,66,S700_1138
10373,44,105.18,14,4627.92,2020-01-31,2528,Shipped,Ships,66,S700_1138
10385,25,77.34,1,1933.5,2020-02-28,2501,Shipped,Ships,66,S700_1138
10396,39,66.67,1,2600.13,2020-03-23,2478,Shipped,Ships,66,S700_1138
10414,37,71.34,6,2639.58,2020-05-06,2435,On Hold,Ships,66,S700_1138
10106,31,106.87,7,3312.97,2018-02-17,3245,Shipped,Planes,91,S700_1691
10120,47,82.21,13,3863.87,2018-04-29,3175,Shipped,Planes,91,S700_1691
10133,24,77.64,8,1863.36,2018-06-27,3117,Shipped,Planes,91,S700_1691
10143,36,109.61,2,3945.96,2018-08-10,3074,Shipped,Planes,91,S700_1691
10156,48,103.21,2,4954.08,2018-10-08,3016,Shipped,Planes,91,S700_1691
10168,28,98.65,14,2762.2,2018-10-28,2997,Shipped,Planes,91,S700_1691
10199,48,83.12,2,3989.76,2018-12-01,2964,Shipped,Planes,91,S700_1691
10210,21,78.55,12,1649.55,2019-01-12,2923,Shipped,Planes,91,S700_1691
10223,25,101.39,14,2534.75,2019-02-20,2885,Shipped,Planes,91,S700_1691
10235,25,103.21,8,2580.25,2019-04-02,2845,Shipped,Planes,91,S700_1691
10250,31,91.34,9,2831.54,2019-05-11,2807,Shipped,Planes,91,S700_1691
10262,40,84.03,4,3361.2,2019-06-24,2764,Cancelled,Planes,91,S700_1691
10275,32,89.51,14,2864.32,2019-07-23,2736,Shipped,Planes,91,S700_1691
10284,24,83.12,6,1994.88,2019-08-21,2708,Shipped,Planes,91,S700_1691
10296,42,102.3,2,4296.6,2019-09-15,2684,Shipped,Planes,91,S700_1691
10308,21,105.95,12,2224.95,2019-10-15,2655,Shipped,Planes,91,S700_1691
10316,34,82.21,4,2795.14,2019-11-01,2639,Shipped,Planes,91,S700_1691
10328,27,102.3,8,2762.1,2019-11-12,2629,Shipped,Planes,91,S700_1691
10340,30,88.6,5,2658,2019-11-24,2618,Shipped,Planes,91,S700_1691
10353,39,129.33,9,5043.87,2019-12-04,2609,Shipped,Planes,91,S700_1691
10361,20,60.54,4,1210.8,2019-12-17,2597,Shipped,Planes,91,S700_1691
10375,37,81.87,6,3029.19,2020-02-03,2550,Shipped,Planes,91,S700_1691
10388,46,218.84,2,10066.6,2020-03-03,2522,Shipped,Planes,91,S700_1691
10398,47,87.69,6,4121.43,2020-03-30,2496,Shipped,Planes,91,S700_1691
10401,11,103.21,8,1135.31,2020-04-03,2493,On Hold,Planes,91,S700_1691
10416,23,91.34,9,2100.82,2020-05-10,2457,Shipped,Planes,91,S700_1691
10105,29,70.15,12,2034.35,2018-02-11,3277,Shipped,Ships,86,S700_1938
10117,38,79.68,6,3027.84,2018-04-16,3214,Shipped,Ships,86,S700_1938
10128,32,97,3,3104,2018-06-06,3164,Shipped,Ships,86,S700_1938
10142,43,84.01,9,3612.43,2018-08-08,3102,Shipped,Ships,86,S700_1938
10153,31,87.48,8,2711.88,2018-09-28,3052,Shipped,Ships,86,S700_1938
10166,29,103.93,3,3013.97,2018-10-21,3030,Shipped,Ships,86,S700_1938
10177,31,88.34,10,2738.54,2018-11-07,3014,Shipped,Ships,86,S700_1938
10185,30,94.4,10,2832,2018-11-14,3008,Shipped,Ships,86,S700_1938
10196,50,94.4,2,4720,2018-11-26,2997,Shipped,Ships,86,S700_1938
10208,40,80.55,10,3222,2019-01-02,2961,Shipped,Ships,86,S700_1938
10221,23,97,4,2231,2019-02-18,2915,Shipped,Ships,86,S700_1938
10232,26,88.34,7,2296.84,2019-03-20,2886,Shipped,Ships,86,S700_1938
10248,40,103.93,13,4157.2,2019-05-07,2839,Cancelled,Ships,86,S700_1938
10273,21,102.2,14,2146.2,2019-07-21,2765,Shipped,Ships,86,S700_1938
10282,43,86.61,2,3724.23,2019-08-20,2736,Shipped,Ships,86,S700_1938
10293,29,71.89,5,2084.81,2019-09-09,2717,Shipped,Ships,86,S700_1938
10306,38,91.81,10,3488.78,2019-10-14,2683,Shipped,Ships,86,S700_1938
10314,23,76.22,2,1753.06,2019-10-22,2676,Shipped,Ships,86,S700_1938
10327,20,173.46,7,3469.2,2019-11-10,2658,Resolved,Ships,86,S700_1938
10337,36,70.3,9,2530.8,2019-11-21,2648,Shipped,Ships,86,S700_1938
10350,28,104.44,4,2924.32,2019-12-02,2638,Shipped,Ships,86,S700_1938
10372,44,102.2,2,4496.8,2020-01-26,2584,Shipped,Ships,86,S700_1938
10397,32,80.55,5,2577.6,2020-03-28,2523,Shipped,Ships,86,S700_1938
10414,34,103.93,13,3533.62,2020-05-06,2485,On Hold,Ships,86,S700_1938
10106,30,105.91,16,3177.3,2018-02-17,3295,Shipped,Ships,90,S700_2047
10119,29,94.14,7,2730.06,2018-04-28,3226,Shipped,Ships,90,S700_2047
10131,22,85.99,8,1891.78,2018-06-16,3178,Shipped,Ships,90,S700_2047
10143,26,100.48,11,2612.48,2018-08-10,3124,Shipped,Ships,90,S700_2047
10155,32,91.43,9,2925.76,2018-10-06,3068,Shipped,Ships,90,S700_2047
10167,29,101.38,5,2940.02,2018-10-23,3052,Cancelled,Ships,90,S700_2047
10178,34,96.86,8,3293.24,2018-11-08,3037,Shipped,Ships,90,S700_2047
10186,24,99.57,5,2389.68,2018-11-14,3032,Shipped,Ships,90,S700_2047
10197,24,90.52,2,2172.48,2018-11-26,3021,Shipped,Ships,90,S700_2047
10222,26,102.29,8,2659.54,2019-02-19,2937,Shipped,Ships,90,S700_2047
10249,40,95.95,4,3838,2019-05-08,2860,Shipped,Ships,90,S700_2047
10262,44,94.14,13,4142.16,2019-06-24,2814,Cancelled,Ships,90,S700_2047
10274,24,90.52,5,2172.48,2019-07-21,2788,Shipped,Ships,90,S700_2047
10283,20,94.14,2,1882.8,2019-08-20,2759,Shipped,Ships,90,S700_2047
10296,34,102.29,11,3477.86,2019-09-15,2734,Shipped,Ships,90,S700_2047
10307,34,97.76,5,3323.84,2019-10-14,2706,Shipped,Ships,90,S700_2047
10316,45,93.24,13,4195.8,2019-11-01,2689,Shipped,Ships,90,S700_2047
10328,41,101.38,9,4156.58,2019-11-12,2679,Shipped,Ships,90,S700_2047
10339,55,71.25,15,3918.75,2019-11-23,2669,Shipped,Ships,90,S700_2047
10352,23,102.29,3,2352.67,2019-12-03,2660,Shipped,Ships,90,S700_2047
10361,24,45.39,14,1089.36,2019-12-17,2647,Shipped,Ships,90,S700_2047
10373,32,84.41,15,2701.12,2020-01-31,2603,Shipped,Ships,90,S700_2047
10386,29,85.76,13,2487.04,2020-03-01,2574,Resolved,Ships,90,S700_2047
10398,36,108.62,7,3910.32,2020-03-30,2546,Shipped,Ships,90,S700_2047
10400,46,87.8,5,4038.8,2020-04-01,2545,Shipped,Ships,90,S700_2047
10415,32,95.95,4,3070.4,2020-05-09,2508,Disputed,Ships,90,S700_2047
10106,34,110.69,9,3763.46,2018-02-17,3321,Shipped,Planes,99,S700_2466
10120,24,107.7,15,2584.8,2018-04-29,3251,Shipped,Planes,99,S700_2466
10131,40,110.69,1,4427.6,2018-06-16,3204,Shipped,Planes,99,S700_2466
10143,26,82.77,4,2152.02,2018-08-10,3150,Shipped,Planes,99,S700_2466
10155,20,117.67,2,2353.4,2018-10-06,3094,Shipped,Planes,99,S700_2466
10168,31,110.69,16,3431.39,2018-10-28,3073,Shipped,Planes,99,S700_2466
10178,22,87.75,1,1930.5,2018-11-08,3063,Shipped,Planes,99,S700_2466
10198,42,113.68,1,4774.56,2018-11-27,3045,Shipped,Planes,99,S700_2466
10210,26,99.72,14,2592.72,2019-01-12,3000,Shipped,Planes,99,S700_2466
10222,37,87.75,1,3246.75,2019-02-19,2963,Shipped,Planes,99,S700_2466
10235,38,88.75,10,3372.5,2019-04-02,2922,Shipped,Planes,99,S700_2466
10250,35,111.69,11,3909.15,2019-05-11,2884,Shipped,Planes,99,S700_2466
10262,33,90.75,6,2994.75,2019-06-24,2841,Cancelled,Planes,99,S700_2466
10275,39,114.68,16,4472.52,2019-07-23,2813,Shipped,Planes,99,S700_2466
10284,45,101.71,8,4576.95,2019-08-21,2785,Shipped,Planes,99,S700_2466
10296,24,101.71,4,2441.04,2019-09-15,2761,Shipped,Planes,99,S700_2466
10308,35,88.75,14,3106.25,2019-10-15,2732,Shipped,Planes,99,S700_2466
10316,23,117.67,6,2706.41,2019-11-01,2716,Shipped,Planes,99,S700_2466
10328,37,108.69,10,4021.53,2019-11-12,2706,Shipped,Planes,99,S700_2466
10340,55,87.75,7,4826.25,2019-11-24,2695,Shipped,Planes,99,S700_2466
10352,49,100.72,2,4935.28,2019-12-03,2687,Shipped,Planes,99,S700_2466
10361,26,105.95,9,2754.7,2019-12-17,2674,Shipped,Planes,99,S700_2466
10375,33,116.87,1,3856.71,2020-02-03,2627,Shipped,Planes,99,S700_2466
10386,37,83.84,14,3102.08,2020-03-01,2601,Resolved,Planes,99,S700_2466
10398,22,86.76,8,1908.72,2020-03-30,2573,Shipped,Planes,99,S700_2466
10401,85,88.75,10,7543.75,2020-04-03,2570,On Hold,Planes,99,S700_2466
10416,22,111.69,11,2457.18,2020-05-10,2534,Shipped,Planes,99,S700_2466
10105,31,65.77,3,2038.87,2018-02-11,3354,Shipped,Ships,72,S700_2610
10119,38,65.77,12,2499.26,2018-04-28,3279,Shipped,Ships,72,S700_2610
10129,45,85.29,3,3838.05,2018-06-12,3235,Shipped,Ships,72,S700_2610
10143,31,85.29,16,2643.99,2018-08-10,3177,Shipped,Ships,72,S700_2610
10154,36,64.33,1,2315.88,2018-10-02,3125,Shipped,Ships,72,S700_2610
10167,46,70.11,10,3225.06,2018-10-23,3105,Cancelled,Ships,72,S700_2610
10177,32,76.62,1,2451.84,2018-11-07,3091,Shipped,Ships,72,S700_2610
10185,39,57.82,1,2254.98,2018-11-14,3085,Shipped,Ships,72,S700_2610
10197,50,78.79,7,3939.5,2018-11-26,3074,Shipped,Ships,72,S700_2610
10208,46,74.45,1,3424.7,2019-01-02,3038,Shipped,Ships,72,S700_2610
10222,36,80.95,13,2914.2,2019-02-19,2991,Shipped,Ships,72,S700_2610
10233,29,82.4,1,2389.6,2019-03-29,2954,Shipped,Ships,72,S700_2610
10248,32,75.89,4,2428.48,2019-05-07,2916,Cancelled,Ships,72,S700_2610
10261,44,68.67,2,3021.48,2019-06-17,2876,Shipped,Ships,72,S700_2610
10273,42,62.16,5,2610.72,2019-07-21,2843,Shipped,Ships,72,S700_2610
10283,47,65.77,7,3091.19,2019-08-20,2814,Shipped,Ships,72,S700_2610
10295,44,58.55,2,2576.2,2019-09-10,2794,Shipped,Ships,72,S700_2610
10306,43,75.17,1,3232.31,2019-10-14,2761,Shipped,Ships,72,S700_2610
10316,48,74.45,18,3573.6,2019-11-01,2744,Shipped,Ships,72,S700_2610
10327,21,96.31,1,2022.51,2019-11-10,2736,Resolved,Ships,72,S700_2610
10339,50,74.35,9,3717.5,2019-11-23,2724,Shipped,Ships,72,S700_2610
10350,29,75.35,12,2185.15,2019-12-02,2716,Shipped,Ships,72,S700_2610
10373,41,70.33,16,2883.53,2020-01-31,2657,Shipped,Ships,72,S700_2610
10386,37,135.61,10,5017.57,2020-03-01,2628,Resolved,Ships,72,S700_2610
10397,22,66.5,4,1463,2020-03-28,2602,Shipped,Ships,72,S700_2610
10414,31,75.89,4,2352.59,2020-05-06,2564,On Hold,Ships,72,S700_2610
10103,42,106.21,6,4460.82,2018-01-29,3393,Shipped,Classic Cars,101,S700_2824
10114,42,113.29,10,4758.18,2018-04-01,3332,Shipped,Classic Cars,101,S700_2824
10126,45,102.16,6,4597.2,2018-05-28,3276,Shipped,Classic Cars,101,S700_2824
10140,36,114.3,6,4114.8,2018-07-24,3220,Shipped,Classic Cars,101,S700_2824
10150,20,105.2,3,2104,2018-09-19,3164,Shipped,Classic Cars,101,S700_2824
10164,39,81.93,4,3195.27,2018-10-21,3133,Resolved,Classic Cars,101,S700_2824
10175,42,85.98,11,3611.16,2018-11-06,3118,Shipped,Classic Cars,101,S700_2824
10183,23,86.99,3,2000.77,2018-11-13,3112,Shipped,Classic Cars,101,S700_2824
10194,26,89.01,6,2314.26,2018-11-25,3101,Shipped,Classic Cars,101,S700_2824
10206,33,117.33,1,3871.89,2018-12-05,3092,Shipped,Classic Cars,101,S700_2824
10217,31,88,6,2728,2019-02-04,3032,Shipped,Classic Cars,101,S700_2824
10229,50,112.28,11,5614,2019-03-11,2998,Shipped,Classic Cars,101,S700_2824
10245,44,105.2,4,4628.8,2019-05-04,2945,Shipped,Classic Cars,101,S700_2824
10258,45,80.92,1,3641.4,2019-06-15,2904,Shipped,Classic Cars,101,S700_2824
10270,46,88,4,4048,2019-07-19,2871,Shipped,Classic Cars,101,S700_2824
10281,27,85.98,11,2321.46,2019-08-19,2841,Shipped,Classic Cars,101,S700_2824
10291,28,116.32,6,3256.96,2019-09-08,2822,Shipped,Classic Cars,101,S700_2824
10304,40,105.2,1,4208,2019-10-11,2790,Shipped,Classic Cars,101,S700_2824
10313,30,99.13,9,2973.9,2019-10-22,2780,Shipped,Classic Cars,101,S700_2824
10324,34,124.95,5,4248.3,2019-11-05,2767,Shipped,Classic Cars,101,S700_2824
10336,46,207.8,2,9558.8,2019-11-20,2753,Shipped,Classic Cars,101,S700_2824
10348,32,82.83,7,2650.56,2019-11-01,2773,Shipped,Classic Cars,101,S700_2824
10358,27,139.31,3,3761.37,2019-12-10,2735,Shipped,Classic Cars,101,S700_2824
10371,34,126.51,3,4301.34,2020-01-23,2692,Shipped,Classic Cars,101,S700_2824
10382,34,54.84,9,1864.56,2020-02-17,2668,Shipped,Classic Cars,101,S700_2824
10411,34,105.2,4,3576.8,2020-05-01,2595,Shipped,Classic Cars,101,S700_2824
10424,46,80.92,1,3722.32,2020-05-31,2566,In Process,Classic Cars,101,S700_2824
10106,32,124.58,1,3986.56,2018-02-17,3401,Shipped,Planes,118,S700_2834
10120,24,142.38,7,3417.12,2018-04-29,3331,Shipped,Planes,118,S700_2834
10133,27,99.67,2,2691.09,2018-06-27,3273,Shipped,Planes,118,S700_2834
10145,20,137.63,13,2752.6,2018-08-25,3215,Shipped,Planes,118,S700_2834
10168,36,125.77,8,4527.72,2018-10-28,3152,Shipped,Planes,118,S700_2834
10188,29,136.45,8,3957.05,2018-11-18,3132,Shipped,Planes,118,S700_2834
10210,25,112.72,6,2818,2019-01-12,3078,Shipped,Planes,118,S700_2834
10223,29,110.34,8,3199.86,2019-02-20,3040,Shipped,Planes,118,S700_2834
10235,25,96.11,2,2402.75,2019-04-02,3000,Shipped,Planes,118,S700_2834
10250,44,137.63,3,6055.72,2019-05-11,2962,Shipped,Planes,118,S700_2834
10263,47,116.28,9,5465.16,2019-06-28,2915,Shipped,Planes,118,S700_2834
10275,48,132.89,8,6378.72,2019-07-23,2891,Shipped,Planes,118,S700_2834
10285,45,119.84,13,5392.8,2019-08-27,2857,Shipped,Planes,118,S700_2834
10297,35,113.9,3,3986.5,2019-09-16,2838,Shipped,Planes,118,S700_2834
10308,31,129.33,6,4009.23,2019-10-15,2810,Shipped,Planes,118,S700_2834
10318,50,142.38,8,7119,2019-11-02,2793,Shipped,Planes,118,S700_2834
10328,33,123.4,11,4072.2,2019-11-12,2784,Shipped,Planes,118,S700_2834
10340,29,141.19,6,4094.51,2019-11-24,2773,Shipped,Planes,118,S700_2834
10353,48,68.8,4,3302.4,2019-12-04,2764,Shipped,Planes,118,S700_2834
10361,44,72.42,5,3186.48,2019-12-17,2752,Shipped,Planes,118,S700_2834
10375,25,66.73,10,1668.25,2020-02-03,2705,Shipped,Planes,118,S700_2834
10388,50,143.09,3,7154.5,2020-03-03,2677,Shipped,Planes,118,S700_2834
10398,23,122.21,9,2810.83,2020-03-30,2651,Shipped,Planes,118,S700_2834
10401,21,96.11,2,2018.31,2020-04-03,2648,On Hold,Planes,118,S700_2834
10416,41,137.63,3,5642.83,2020-05-10,2612,Shipped,Planes,118,S700_2834
10106,44,74.4,8,3273.6,2018-02-17,3426,Shipped,Planes,80,S700_3167
10120,43,76,14,3268,2018-04-29,3356,Shipped,Planes,80,S700_3167
10143,28,96,3,2688,2018-08-10,3254,Shipped,Planes,80,S700_3167
10155,43,86.4,1,3715.2,2018-10-06,3198,Shipped,Planes,80,S700_3167
10168,48,96,15,4608,2018-10-28,3177,Shipped,Planes,80,S700_3167
10199,38,82.4,3,3131.2,2018-12-01,3144,Shipped,Planes,80,S700_3167
10210,31,86.4,13,2678.4,2019-01-12,3103,Shipped,Planes,80,S700_3167
10223,26,67.2,15,1747.2,2019-02-20,3065,Shipped,Planes,80,S700_3167
10235,32,92,9,2944,2019-04-02,3025,Shipped,Planes,80,S700_3167
10250,44,67.2,10,2956.8,2019-05-11,2987,Shipped,Planes,80,S700_3167
10262,27,76,5,2052,2019-06-24,2944,Cancelled,Planes,80,S700_3167
10275,43,73.6,15,3164.8,2019-07-23,2916,Shipped,Planes,80,S700_3167
10284,25,69.6,7,1740,2019-08-21,2888,Shipped,Planes,80,S700_3167
10296,22,80.8,3,1777.6,2019-09-15,2864,Shipped,Planes,80,S700_3167
10308,21,87.2,13,1831.2,2019-10-15,2835,Shipped,Planes,80,S700_3167
10316,48,75.2,5,3609.6,2019-11-01,2819,Shipped,Planes,80,S700_3167
10328,33,64,13,2112,2019-11-12,2809,Shipped,Planes,80,S700_3167
10341,34,107.18,5,3644.12,2019-11-24,2798,Shipped,Planes,80,S700_3167
10353,43,81.95,6,3523.85,2019-12-04,2789,Shipped,Planes,80,S700_3167
10361,44,113.68,10,5001.92,2019-12-17,2777,Shipped,Planes,80,S700_3167
10375,44,118.38,11,5208.72,2020-02-03,2730,Shipped,Planes,80,S700_3167
10386,32,94.34,17,3018.88,2020-03-01,2704,Resolved,Planes,80,S700_3167
10398,29,65.6,10,1902.4,2020-03-30,2676,Shipped,Planes,80,S700_3167
10401,77,92,9,7084,2020-04-03,2673,On Hold,Planes,80,S700_3167
10416,39,67.2,10,2620.8,2020-05-10,2637,Shipped,Planes,80,S700_3167
10105,39,81.14,6,3164.46,2018-02-11,3457,Shipped,Ships,100,S700_3505
10118,36,117.2,1,4219.2,2018-04-21,3389,Shipped,Ships,100,S700_3505
10129,42,91.15,6,3828.3,2018-06-12,3338,Shipped,Ships,100,S700_3505
10142,21,111.19,3,2334.99,2018-08-08,3282,Shipped,Ships,100,S700_3505
10153,50,88.15,2,4407.5,2018-09-28,3232,Shipped,Ships,100,S700_3505
10167,24,117.2,13,2812.8,2018-10-23,3208,Cancelled,Ships,100,S700_3505
10177,44,92.16,4,4055.04,2018-11-07,3194,Shipped,Ships,100,S700_3505
10185,37,105.18,4,3891.66,2018-11-14,3188,Shipped,Ships,100,S700_3505
10197,27,92.16,10,2488.32,2018-11-26,3177,Shipped,Ships,100,S700_3505
10208,37,120.2,4,4447.4,2019-01-02,3141,Shipped,Ships,100,S700_3505
10222,38,110.19,16,4187.22,2019-02-19,3094,Shipped,Ships,100,S700_3505
10232,48,96.16,1,4615.68,2019-03-20,3066,Shipped,Ships,100,S700_3505
10248,30,108.18,7,3245.4,2019-05-07,3019,Cancelled,Ships,100,S700_3505
10261,25,88.15,5,2203.75,2019-06-17,2979,Shipped,Ships,100,S700_3505
10273,40,86.15,8,3446,2019-07-21,2946,Shipped,Ships,100,S700_3505
10283,22,88.15,10,1939.3,2019-08-20,2917,Shipped,Ships,100,S700_3505
10295,34,102.17,5,3473.78,2019-09-10,2897,Shipped,Ships,100,S700_3505
10306,32,90.15,4,2884.8,2019-10-14,2864,Shipped,Ships,100,S700_3505
